[5.666117148824257, -107.9740679146039, 101.1416595761138, -78.88923267326733, -116.883653697401, 85.0494082611386]
[5.665899597772277, -107.9740679146039, 101.1418771271658, -78.88923267326733, -116.8838712484529, 85.0494082611386]
[5.665464495668317, -107.973415261448, 101.1444877397896, -78.88792736695545, -116.8838712484529, 85.0494082611386]
[5.665464495668317, -107.972762608292, 101.1462281482054, -78.88205348855197, -116.8838712484529, 85.0494082611386]
[5.665899597772277, -107.972762608292, 101.1468808013614, -78.87879022277228, -116.883436146349, 85.0494082611386]
[5.665899597772277, -107.972762608292, 101.1481861076732, -78.87465675278466, -116.883436146349, 85.0494082611386]
[5.666117148824257, -107.972980159344, 101.1481861076732, -78.86900042543317, -116.883436146349, 85.0494082611386]
[5.666334699876238, -107.972762608292, 101.1468808013614, -78.86617226175743, -116.883436146349, 85.0494082611386]
[5.666552250928218, -107.972980159344, 101.1462281482054, -78.86464940439356, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.972762608292, 101.1460105971534, -78.86073348545793, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.972980159344, 101.1470983524133, -78.85964573019803, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.973197710396, 101.1475334545173, -78.85877552599008, -116.883436146349, 85.0496258121906]
[5.667204904084158, -107.9736328125, 101.1473159034653, -78.85921062809406, -116.883436146349, 85.0494082611386]
[5.667204904084158, -107.9738503635519, 101.1460105971534, -78.86051593440594, -116.883436146349, 85.0494082611386]
[5.667204904084158, -107.9742854656559, 101.1455754950495, -78.86160368966584, -116.883653697401, 85.0494082611386]
[5.667204904084158, -107.9745030167079, 101.1457930461015, -78.8620387917698, -116.883653697401, 85.0496258121906]
[5.667204904084158, -107.9747205677599, 101.1457930461015, -78.8618212407178, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.9747205677599, 101.1462281482054, -78.8618212407178, -116.883436146349, 85.0496258121906]
[5.666987353032178, -107.9747205677599, 101.1462281482054, -78.8618212407178, -116.883653697401, 85.0494082611386]
[5.666987353032178, -107.9749381188118, 101.1462281482054, -78.8620387917698, -116.883653697401, 85.0496258121906]
[5.666987353032178, -107.9747205677599, 101.1457930461015, -78.86269144492574, -116.883653697401, 85.0496258121906]
[5.666769801980198, -107.9749381188118, 101.1460105971534, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.666987353032178, -107.9745030167079, 101.1457930461015, -78.8631265470297, -116.883436146349, 85.0494082611386]
[5.667204904084158, -107.9745030167079, 101.1457930461015, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.666987353032178, -107.9745030167079, 101.1457930461015, -78.8631265470297, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.9749381188118, 101.1462281482054, -78.86269144492574, -116.883436146349, 85.0494082611386]
[5.666987353032178, -107.9745030167079, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.666987353032178, -107.9745030167079, 101.1466632503094, -78.8629089959777, -116.883653697401, 85.0496258121906]
[5.666769801980198, -107.9747205677599, 101.1462281482054, -78.86269144492574, -116.883653697401, 85.0494082611386]
[5.666769801980198, -107.9745030167079, 101.1460105971534, -78.8629089959777, -116.883436146349, 85.0496258121906]
[5.666769801980198, -107.9747205677599, 101.1455754950495, -78.8631265470297, -116.883436146349, 85.0494082611386]
[5.666552250928218, -107.9747205677599, 101.1457930461015, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.666552250928218, -107.9747205677599, 101.1455754950495, -78.8631265470297, -116.883653697401, 85.0496258121906]
[5.666769801980198, -107.9747205677599, 101.1460105971534, -78.8629089959777, -116.883436146349, 85.0496258121906]
[5.666552250928218, -107.9749381188118, 101.1462281482054, -78.8629089959777, -116.883653697401, 85.04919071008663]
[5.666552250928218, -107.9747205677599, 101.1462281482054, -78.86269144492574, -116.883653697401, 85.0494082611386]
[5.666334699876238, -107.9745030167079, 101.1460105971534, -78.8629089959777, -116.883436146349, 85.0494082611386]
[5.666552250928218, -107.9745030167079, 101.1460105971534, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.666334699876238, -107.9745030167079, 101.1457930461015, -78.86334409808168, -116.883653697401, 85.0496258121906]
[5.666117148824257, -107.9740679146039, 101.1460105971534, -78.86356164913364, -116.883653697401, 85.0494082611386]
[5.666117148824257, -107.9740679146039, 101.1460105971534, -78.86356164913364, -116.883653697401, 85.0494082611386]
[5.666117148824257, -107.9736328125, 101.1460105971534, -78.86334409808168, -116.883653697401, 85.0496258121906]
[5.665899597772277, -107.9736328125, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.665682046720297, -107.9736328125, 101.1464456992574, -78.86269144492574, -116.883653697401, 85.0494082611386]
[5.665682046720297, -107.9736328125, 101.1464456992574, -78.86269144492574, -116.883653697401, 85.0496258121906]
[5.665464495668317, -107.973415261448, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.665464495668317, -107.973415261448, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.665464495668317, -107.973197710396, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.665246944616337, -107.972980159344, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.04919071008663]
[5.665029393564356, -107.973197710396, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0496258121906]
[5.665029393564356, -107.972980159344, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0496258121906]
[5.665029393564356, -107.972762608292, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.665029393564356, -107.972980159344, 101.1464456992574, -78.8629089959777, -116.883436146349, 85.04919071008663]
[5.665029393564356, -107.972762608292, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.665029393564356, -107.972762608292, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0496258121906]
[5.665246944616337, -107.972762608292, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.665246944616337, -107.97254505724, 101.1460105971534, -78.8631265470297, -116.883653697401, 85.0496258121906]
[5.665029393564356, -107.97254505724, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.665246944616337, -107.972762608292, 101.1462281482054, -78.8631265470297, -116.883653697401, 85.0494082611386]
[5.665029393564356, -107.97254505724, 101.1464456992574, -78.8629089959777, -116.883436146349, 85.0494082611386]
[5.665029393564356, -107.972327506188, 101.1466632503094, -78.8629089959777, -116.883653697401, 85.0494082611386]
[5.665246944616337, -107.97254505724, 101.1464456992574, -78.8629089959777, -116.883653697401, 85.0494082611386]
